key,doi,title,year,venue,type,citations,strands,duplicates_merged,title_only,questions,decision,reason
doi:10.1016/j.sbspro.2013.11.161,10.1016/j.sbspro.2013.11.161,Empirical Studies on Impacts of Obstacle inside Corridor on Pedestrian Flow,2013,,,17,semantic_scholar,0,0,,exclude,off-topic
doi:10.1117/12.382066,10.1117/12.382066,Multihump vector optical spatial solitons,2000,Photonics West - Lasers and Applications in Science and Engineering,,0,semantic_scholar,0,1,,exclude,no-spread
ttl:dynamicsofcomplexflownetworks,,Dynamics of Complex Flow Networks,2018,,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.3934/dcdsb.2016061,10.3934/dcdsb.2016061,A reaction diffusion system modeling virus dynamics and CTLs response with chemotaxis,2016,,,19,semantic_scholar,0,0,,exclude,not-ecology
doi:10.1523/jneurosci.2209-11.2011,10.1523/jneurosci.2209-11.2011,Dual Gamma Rhythm Generators Control Interlaminar Synchrony in Auditory Cortex,2011,Journal of Neuroscience,,89,semantic_scholar,0,0,q5 q8,pass,
ttl:hmodestudiesusingtheheliosheliuminjectionandopticalspectroscopydiagnosticoncompassdtokamak,,H-mode studies using the HELIOS (HELium Injection and Optical Spectroscopy) diagnostic on COMPASS-D tokamak,1999,,,2,semantic_scholar,0,1,,exclude,no-spread
doi:10.1029/97jc02375,10.1029/97jc02375,Spatial and temporal evolution of a Gulf Stream crest‐warm core ring interaction,1998,,,14,semantic_scholar,0,1,,exclude,no-spread
doi:10.1017/jfm.2024.789,10.1017/jfm.2024.789,Transition of the thermal boundary layer and plume over an isothermal section-triangular roof: an experimental study,2023,Journal of Fluid Mechanics,,2,semantic_scholar,0,0,,exclude,off-topic
doi:10.1016/j.physd.2003.11.009,10.1016/j.physd.2003.11.009,Instabilities induced by a weak breaking of a strong spatial resonance,2003,,,7,semantic_scholar,0,0,,exclude,off-topic
doi:10.1080/10630732.2012.626698,10.1080/10630732.2012.626698,Community Informatics and the New Urbanism: Incorporating Information and Communication Technologies into Planning Integrated Urban Communities,2012,,,34,semantic_scholar,0,1,,exclude,no-spread
doi:10.1137/s1064827595282246,10.1137/s1064827595282246,Unsteady Two-Dimensional Flows in Complex Geometries: Comparative Bifurcation Studies with Global Eigenfunction Expansions,1997,SIAM Journal on Scientific Computing,,64,semantic_scholar,0,1,,exclude,not-ecology
ttl:convectiveinstabilitiesanddirectionalsolidificationinbinarymixtures,,Convective instabilities and directional solidification in binary mixtures,2010,,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s11269-018-1930-8,10.1007/s11269-018-1930-8,Avulsions in a Simulated Large Lowland Braided River,2018,Water resources management,,11,semantic_scholar,0,1,,exclude,no-spread
doi:10.1142/s021812741750105x,10.1142/s021812741750105x,Bifurcation Phenomena in a Lotka-Volterra Model with Cross-Diffusion and Delay Effect,2017,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,,17,semantic_scholar,0,1,,exclude,not-ecology
doi:10.3171/2018.3.jns173128,10.3171/2018.3.jns173128,"Induction of aneurysmogenic high positive wall shear stress gradient by wide angle at cerebral bifurcations, independent of flow rate.",2019,Journal of Neurosurgery,,23,semantic_scholar,0,0,,exclude,not-ecology
doi:10.2172/10188415,10.2172/10188415,Complex temporal and spatial patterns in nonequilibrium processes,1992,,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1088/1478-3975/ab2704,10.1088/1478-3975/ab2704,Multiparametric topological analysis of reconstructed rat brain arterial system,2019,Physical Biology,,6,semantic_scholar,0,0,,exclude,off-topic
doi:10.1123/mcj.1.1.44,10.1123/mcj.1.1.44,Dynamics of bimanual rhythmic coordination in the coronal plane,1997,,,21,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.ecolmodel.2019.108799,10.1016/j.ecolmodel.2019.108799,Order of events: Optimal harvest fraction in a discrete time model of a spatially structured single population protected by a marine reserve can be overestimated due to an imprecise modelling of harvest timing,2019,Ecological Modelling,,4,semantic_scholar,0,0,,exclude,off-topic
doi:10.1007/s11082-007-9101-9,10.1007/s11082-007-9101-9,Dynamic characteristics of nonlinear Bragg gratings in photonic crystal fibres,2007,,,2,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.jag.2020.102276,10.1016/j.jag.2020.102276,Diurnal variation of sun-induced chlorophyll fluorescence of agricultural crops observed from a point-based spectrometer on a UAV,2021,International Journal of Applied Earth Observation and Geoinformation,,53,semantic_scholar,0,0,,exclude,off-topic
doi:10.1142/s0218127420501217,10.1142/s0218127420501217,Study on Turing Patterns of Gray-Scott Model via Amplitude Equation,2020,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,,6,semantic_scholar,0,0,,exclude,not-ecology
doi:10.1029/2008ja013122,10.1029/2008ja013122,Wave dispersion and the discrete aurora: New constraints derived from high-speed imagery,2008,,,59,semantic_scholar,0,1,,exclude,no-spread
doi:10.1143/ptp.81.11,10.1143/ptp.81.11,Singular Local Structures of Chaotic Attractors and q-Phase Transitions of Spatial Scaling Structures,1989,,,7,semantic_scholar,0,1,,exclude,off-topic
doi:10.3389/fams.2023.1110497,10.3389/fams.2023.1110497,Symmetry-breaking bifurcations for compartmental reaction kinetics coupled by two bulk diffusing species with comparable diffusivities in 2-D,2023,Frontiers in Applied Mathematics and Statistics,,6,semantic_scholar,0,0,q2 q8,pass,
doi:10.1007/s11224-018-1144-y,10.1007/s11224-018-1144-y,The conformation of epinephrine in polar solvents: an NMR study,2018,Structural Chemistry,,6,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.ecss.2003.11.017,10.1016/j.ecss.2003.11.017,Ascendency as an ecological indicator: a case study of estuarine pulse eutrophication,2004,,,127,semantic_scholar,0,1,,exclude,no-spread
ttl:researchondynamicrangeexpansionmethodoffiberopticdistributedacousticsensing,,Research on Dynamic Range Expansion Method of Fiber-Optic Distributed Acoustic Sensing,,,,3,semantic_scholar,0,1,,exclude,out-of-window
ttl:selforganizedvegetationpatternspromotepersistenceofplantpollinatormutualismsunderenvironmentalstress,,Self-organized vegetation patterns promote persistence of plant-pollinator mutualisms under environmental stress,2025,,,0,semantic_scholar,0,0,q2 q8,pass,
ttl:propagationdesinstabilitesdanslessystemesetendus,,Propagation des instabilites dans les systemes etendus,1994,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1088/1742-6596/1531/1/012087,10.1088/1742-6596/1531/1/012087,Geo-spatial topology based morphometric analysis for soil and water conservation in Dholbaha watershed of Kandi region,2020,"Journal of Physics, Conference Series",,2,semantic_scholar,0,0,,exclude,off-topic
doi:10.4310/dpde.2005.v2.n1.a3,10.4310/dpde.2005.v2.n1.a3,A Hopf bifurcation in a free boundary problem with an inhomogeneity,2005,,,0,semantic_scholar,0,1,,exclude,off-topic
ttl:competingbetweenhopfandturingbifurcationsoftemperaturefieldinchemicalreactionsystems,,Competing between Hopf and Turing Bifurcations of Temperature Field in Chemical Reaction Systems,2008,,,0,semantic_scholar,0,1,,exclude,off-topic
doi:10.1086/344477,10.1086/344477,"The Magellanic Stream, High-Velocity Clouds, and the Sculptor Group",2002,,,246,semantic_scholar,0,0,,exclude,not-ecology
doi:10.1115/imece1997-0257,10.1115/imece1997-0257,A Generalized Scheme for Surface-Fit of Dynamic Coronary Artery Tree Data,1997,Advances in Bioengineering,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1080/10739149908085859,10.1080/10739149908085859,Color Doppler Velocity Measurements Compared with Laser Doppler Anemometry Under Pulsatile Flow Conditions,1999,,,3,semantic_scholar,0,1,,exclude,no-spread
ttl:workshoponmathematicalmodelingandscientificcomputinginbiologyandlifesciencesabstractsoflectures,,Workshop on Mathematical Modeling and Scientific Computing in Biology and Life Sciences Abstracts of Lectures,2013,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.cej.2004.10.003,10.1016/j.cej.2004.10.003,Nonlinear phenomena and qualitative evaluation of risk of clogging in a capillary microreactor under imposed electric field,2005,,,20,semantic_scholar,0,1,,exclude,no-spread
doi:10.1155/2021/9970255,10.1155/2021/9970255,Global Bifurcation Structure of a Predator-Prey System with a Spatial Degeneracy and B-D Functional Response,2021,Complex,,4,semantic_scholar,0,0,,exclude,off-topic
doi:10.1063/1.526729,10.1063/1.526729,Global instability of a monoparametric family of vector fields representing the unfolding of a dissipative structure,1985,,,2,semantic_scholar,0,1,,exclude,no-spread
doi:10.1017/s0022112092001137,10.1017/s0022112092001137,Rayleigh-Bénard convection in a small box: spatial features and thermal dependence of the velocity field,1992,Journal of Fluid Mechanics,,36,semantic_scholar,0,1,,exclude,no-spread
ttl:hownegativefeedbackfromfilamentousactinaffectscellshapesandmotility,,How negative feedback from filamentous actin affects cell shapes and motility,2026,,,0,semantic_scholar,0,0,,exclude,not-ecology
doi:10.1029/133gm32,10.1029/133gm32,Bifurcation of the Cusp: Implications for Understanding Boundary Layers,2013,,,1,semantic_scholar,0,1,,exclude,off-topic
doi:10.1103/physrevlett.56.600,10.1103/physrevlett.56.600,New exact solutions and bifurcations in the spatial distribution of polarization in third-order nonlinear optical interactions.,1986,Physical Review Letters,,64,semantic_scholar,0,1,,exclude,off-topic
doi:10.1007/s10958-020-04884-0,10.1007/s10958-020-04884-0,Bifurcations of Spatially Inhomogeneous Solutions in two Versions of the Nonlocal Erosion Equation,2020,Journal of Mathematical Sciences,,1,semantic_scholar,0,1,,exclude,off-topic
doi:10.2139/ssrn.3893380,10.2139/ssrn.3893380,Plane Wave Solutions With Dynamical Behaviors for Heisenberg Model of Ferromagnetic Spin Chain With Beta Derivative Evolution and Obliqueness,2021,Social Science Research Network,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1017/jfm.2015.397,10.1017/jfm.2015.397,Flow separation at convex banks in open channels,2015,Journal of Fluid Mechanics,,72,semantic_scholar,0,1,,exclude,no-spread
ttl:orderandchaosinpolarizednonlinearoptics,,Order and chaos in polarized nonlinear optics,1990,,,0,semantic_scholar,0,1,,exclude,off-topic
doi:10.1016/j.jcp.2005.08.013,10.1016/j.jcp.2005.08.013,Simulations of pulsating one-dimensional detonations with true fifth order accuracy,2006,Journal of Computational Physics,,142,semantic_scholar,0,1,,exclude,off-topic
doi:10.1029/2022gl100081,10.1029/2022gl100081,Potential Urban Barrier Effect to Alter Patterns of Cloud‐To‐Ground Lightning in Beijing Metropolis,2022,Geophysical Research Letters,,12,semantic_scholar,0,0,,exclude,off-topic
doi:10.1103/physrevlett.93.247803,10.1103/physrevlett.93.247803,Steady-profile fingering flows in Marangoni driven thin films.,2004,Physical Review Letters,,19,semantic_scholar,0,1,,exclude,no-spread
ttl:bifurcationandspatialpatternformationinspreadingofdiseasewithincubationperiodinaphytoplanktondynamics,,BIFURCATION AND SPATIAL PATTERN FORMATION IN SPREADING OF DISEASE WITH INCUBATION PERIOD IN A PHYTOPLANKTON DYNAMICS,2012,,,9,semantic_scholar,0,1,,exclude,not-ecology
doi:10.1111/1467-9590.t01-1-00227,10.1111/1467-9590.t01-1-00227,Numerical Challenges for Resolving Spike Dynamics for Two One‐Dimensional Reaction‐Diffusion Systems,2003,,,16,semantic_scholar,0,1,,exclude,off-topic
doi:10.3390/buildings13112852,10.3390/buildings13112852,Nonlinear Dynamic Stability of Cylindrical Reticulated Shells with Initial Damage,2023,Buildings,,1,semantic_scholar,0,0,,exclude,off-topic
doi:10.7868/s3034503025040085,10.7868/s3034503025040085,OPERATOR METHODS FOR INVESTIGATING STABILITY AND BIFURCATION PROBLEMS IN A SYSTEM REACTION–DIFFUSION AND THEIR APPLICATIONS,2025,Дифференциальные уравнения / Differential Equations,,0,semantic_scholar,0,0,,exclude,not-ecology
doi:10.1515/zna-1985-0612,10.1515/zna-1985-0612,A Reactive System with Diffusive Transport Displaying Two Different Symmetry-Breaking Dissipative Structures,1985,,,1,semantic_scholar,0,0,,exclude,off-topic
doi:10.1111/j.1749-6632.1979.tb29473.x,10.1111/j.1749-6632.1979.tb29473.x,EFFECT OF FLUCTUATIONS ON BIFURCATION PHENOMENA,1979,,,35,semantic_scholar,0,1,,exclude,off-topic
doi:10.21608/djs.2018.138907,10.21608/djs.2018.138907,"Comparative study of the drainage basin morphometry extracted from topographic maps and SRTM DEMs: an example from Ghadir watershed, Eastern Desert, Egypt",2018,Delta Journal of Science,,9,semantic_scholar,0,0,,exclude,not-ecology
doi:10.13182/nse76-a26925,10.13182/nse76-a26925,Synthesis of an Elementary Function for the Spatially Dependent Neutron Slowing Down Distribution in Hydrogen,1976,,,2,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/978-1-4020-6356-5,10.1007/978-1-4020-6356-5,Numerical Continuation Methods for Dynamical Systems,2007,,,372,semantic_scholar,0,1,,exclude,no-spread
doi:10.48550/arxiv.2512.06626,10.48550/arxiv.2512.06626,Half-explicit Runge-Kutta integrators for variational multiscale turbulence modeling: Toward higher-order accuracy in space and time,2025,Computer Methods in Applied Mechanics and Engineering,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1109/tns.1983.4336634,10.1109/tns.1983.4336634,Accelerator Development at Bates,1983,IEEE Transactions on Nuclear Science,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s00285-013-0740-0,10.1007/s00285-013-0740-0,Analysis of symmetries in models of multi-strain infections,2013,Journal of Mathematical Biology,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s00285-013-0687-1,10.1007/s00285-013-0687-1,Analysis of the Trojan Y-Chromosome eradication strategy for an invasive species,2013,Journal of Mathematical Biology,,20,semantic_scholar,0,1,q2,pass,
doi:10.1186/s40623-018-0830-8,10.1186/s40623-018-0830-8,"Seismic evidence for arc segmentation, active magmatic intrusions and syn-rift fault system in the northern Ryukyu volcanic arc",2018,"Earth, Planets and Space",,20,semantic_scholar,0,0,,exclude,no-spread
doi:10.1111/j.1365-3091.2009.01057.x,10.1111/j.1365-3091.2009.01057.x,"Spatial and temporal evolution of a terminal fluvial fan system: the Permian Organ Rock Formation, South‐east Utah, USA",2009,,,176,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.nonrwa.2018.01.011,10.1016/j.nonrwa.2018.01.011,Bifurcation and spatio-temporal patterns in a diffusive predator–prey system,2018,Nonlinear Analysis: Real World Applications,,40,semantic_scholar,0,0,,exclude,off-topic
doi:10.1007/s10492-016-0119-9,10.1007/s10492-016-0119-9,A variational approach to bifurcation points of a reaction-diffusion system with obstacles and neumann boundary conditions,2016,Applied Mathematics,,5,semantic_scholar,0,1,,exclude,not-ecology
doi:10.1134/s0081543807040116,10.1134/s0081543807040116,On the conditions under which a satellite orbit intersects the surface of a central body of finite radius in the restricted double-averaged three-body problem,2007,,,1,semantic_scholar,0,1,,exclude,off-topic
doi:10.5194/isprs-annals-iv-4-w4-367-2017,10.5194/isprs-annals-iv-4-w4-367-2017,Morphometric Analysis to Prioritize Sub-Watershed for Flood Risk Assessment in Central Karakoram National Park Using Gis/rs Approach,2017,,,18,semantic_scholar,0,0,,exclude,off-topic
doi:10.4218/etrij.2024-0192,10.4218/etrij.2024-0192,Spatial feature recognition and layout method based on improved CenterNet and LSTM frameworks,2025,ETRI Journal,,2,semantic_scholar,0,0,,exclude,no-spread
doi:10.1088/1464-4266/6/5/033,10.1088/1464-4266/6/5/033,Moving localized structures and spatial patterns in quadratic media with a saturable absorber,2004,,,10,semantic_scholar,0,1,,exclude,no-spread
doi:10.1063/1.1498839,10.1063/1.1498839,Vortex dynamics and mass entrainment in a rectangular channel with a suddenly expanded and contracted part,2002,,,29,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/3-540-44946-9_30,10.1007/3-540-44946-9_30,Pattern Formation in Dissipative Systems: A Particle Approach,2001,,,4,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s00285-007-0071-0,10.1007/s00285-007-0071-0,Soliton behaviour in a bistable reaction diffusion model,2007,Journal of Mathematical Biology,,28,semantic_scholar,0,1,,exclude,off-topic
doi:10.1007/978-94-011-4764-4_9,10.1007/978-94-011-4764-4_9,Roads to Turbulence for an Internal MHD Buoyancy-Driven Flow Due to a Horizontal Temperature Gradient,1999,,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.2748/tmj/1178229841,10.2748/tmj/1178229841,STABILITY OF BIFURCATING SOLUTIONS OF THE GIERER-MEINHARDT SYSTEM,1979,,,17,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.ecocom.2014.05.005,10.1016/j.ecocom.2014.05.005,Existence and non-existence of spatial patterns in a ratio-dependent predator–prey model,2015,,,58,semantic_scholar,0,1,,exclude,no-spread
